  1.1174700000E+01 -3.2097645768E-13  6.4550392928E-13  7.1245127969E-13
  1.1290800000E+01 -3.2063384418E-13  6.2479077113E-13  7.1421611378E-13
  1.1407500000E+01 -3.1974338331E-13  6.0400889971E-13  7.1568990389E-13
  1.1524800000E+01 -3.1831936830E-13  5.8317728589E-13  7.1686975785E-13
  1.1642700000E+01 -3.1637658024E-13  5.6231484996E-13  7.1775305408E-13
  1.1761200000E+01 -3.1393026037E-13  5.4144043773E-13  7.1833744632E-13
  1.1880300000E+01 -3.1099608197E-13  5.2057279685E-13  7.1862086810E-13
  1.2000000000E+01 -3.0759012201E-13  4.9973055338E-13  7.1860153673E-13
  1.2120300000E+01 -3.0372883240E-13  4.7893218865E-13  7.1827795703E-13
  1.2241200000E+01 -2.9942901116E-13  4.5819601634E-13  7.1764892464E-13
  1.2362700000E+01 -2.9470777325E-13  4.3754015995E-13  7.1671352897E-13
  1.2484800000E+01 -2.8958252142E-13  4.1698253063E-13  7.1547115580E-13
  1.2607500000E+01 -2.8407091687E-13  3.9654080540E-13  7.1392148944E-13
  1.2730800000E+01 -2.7819084989E-13  3.7623240579E-13  7.1206451456E-13
  1.2854700000E+01 -2.7196041055E-13  3.5607447693E-13  7.0990051757E-13
  1.2979200000E+01 -2.6539785936E-13  3.3608386716E-13  7.0743008766E-13
  1.3104300000E+01 -2.5852159812E-13  3.1627710814E-13  7.0465411737E-13
  1.3230000000E+01 -2.5135014083E-13  2.9667039546E-13  7.0157380285E-13
  1.3356300000E+01 -2.4390208487E-13  2.7727956991E-13  6.9819064364E-13
  1.3483200000E+01 -2.3619608228E-13  2.5812009926E-13  6.9450644204E-13
  1.3610700000E+01 -2.2825081147E-13  2.3920706069E-13  6.9052330218E-13
  1.3738800000E+01 -2.2008494911E-13  2.2055512390E-13  6.8624362852E-13
  1.3867500000E+01 -2.1171714243E-13  2.0217853484E-13  6.8167012410E-13
  1.3996800000E+01 -2.0316598193E-13  1.8409110012E-13  6.7680578831E-13
  1.4126700000E+01 -1.9444997450E-13  1.6630617218E-13  6.7165391423E-13
  1.4257200000E+01 -1.8558751696E-13  1.4883663513E-13  6.6621808567E-13
  1.4388300000E+01 -1.7659687020E-13  1.3169489139E-13  6.6050217371E-13
  1.4520000000E+01 -1.6749613381E-13  1.1489284902E-13  6.5451033292E-13
  1.4652300000E+01 -1.5830322126E-13  9.8441909895E-14  6.4824699718E-13
  1.4785200000E+01 -1.4903583574E-13  8.2352958613E-14  6.4171687505E-13
  1.4918700000E+01 -1.3971144662E-13  6.6636352254E-14  6.3492494492E-13
  1.5052800000E+01 -1.3034726654E-13  5.1301910906E-14  6.2787644960E-13
  1.5187500000E+01 -1.2096022926E-13  3.6358909046E-14  6.2057689068E-13
  1.5322800000E+01 -1.1156696823E-13  2.1816067730E-14  6.1303202252E-13
  1.5458700000E+01 -1.0218379582E-13  7.6815476350E-15  6.0524784581E-13
  1.5595200000E+01 -9.2826683468E-14 -6.0370570628E-15  5.9723060093E-13
  1.5732300000E+01 -8.3511242508E-14 -1.9332723962E-14  5.8898676082E-13
  1.5870000000E+01 -7.4252705875E-14 -3.2199006856E-14  5.8052302369E-13
  1.6008300000E+01 -6.5065910640E-14 -4.4630039308E-14  5.7184630528E-13
  1.6147200000E+01 -5.5965281396E-14 -5.6620537363E-14  5.6296373095E-13
  1.6286700000E+01 -4.6964814521E-14 -6.8165801420E-14  5.5388262735E-13
  1.6426800000E+01 -3.8078063335E-14 -7.9261717247E-14  5.4461051395E-13
  1.6567500000E+01 -2.9318124151E-14 -8.9904756157E-14  5.3515509423E-13
  1.6708800000E+01 -2.0697623246E-14 -1.0009197434E-13  5.2552424658E-13
  1.6850700000E+01 -1.2228704757E-14 -1.0982101137E-13  5.1572601508E-13
  1.6993200000E+01 -3.9230195053E-15 -1.1909008788E-13  5.0576859996E-13
  1.7136300000E+01  4.2082852367E-15 -1.2789800239E-13  4.9566034786E-13
  1.7280000000E+01  1.2154575033E-14 -1.3624412742E-13  4.8540974196E-13
  1.7424300000E+01  1.9905736624E-14 -1.4412840469E-13  4.7502539182E-13
  1.7569200000E+01  2.7452185318E-14 -1.5155133965E-13  4.6451602317E-13
  1.7714700000E+01  3.4784871428E-14 -1.5851399512E-13  4.5389046744E-13
  1.7860800000E+01  4.1895285764E-14 -1.6501798432E-13  4.4315765123E-13
  1.8007500000E+01  4.8775464169E-14 -1.7106546303E-13  4.3232658560E-13
  1.8154800000E+01  5.5417991125E-14 -1.7665912111E-13  4.2140635531E-13
  1.8302700000E+01  6.1816002411E-14 -1.8180217332E-13  4.1040610793E-13
  1.8451200000E+01  6.7963186838E-14 -1.8649834937E-13  3.9933504286E-13
  1.8600300000E+01  7.3853787060E-14 -1.9075188344E-13  3.8820240031E-13
  1.8750000000E+01  7.9482599476E-14 -1.9456750294E-13  3.7701745030E-13
  1.8900300000E+01  8.4844973231E-14 -1.9795041674E-13  3.6578948148E-13
  1.9051200000E+01  8.9936808334E-14 -2.0090630272E-13  3.5452779008E-13
  1.9202700000E+01  9.4754552898E-14 -2.0344129484E-13  3.4324166882E-13
  1.9354800000E+01  9.9295199536E-14 -2.0556196957E-13  3.3194039580E-13
  1.9507500000E+01  1.0355628090E-13 -2.0727533187E-13  3.2063322346E-13
  1.9660800000E+01  1.0753586442E-13 -2.0858880061E-13  3.0932936762E-13
  1.9814700000E+01  1.1123254621E-13 -2.0951019359E-13  2.9803799653E-13
  1.9969200000E+01  1.1464544425E-13 -2.1004771206E-13  2.8676822004E-13
  2.0124300000E+01  1.1777419072E-13 -2.1020992481E-13  2.7552907887E-13
  2.0280000000E+01  1.2061892367E-13 -2.1000575195E-13  2.6432953397E-13
  2.0436300000E+01  1.2318027798E-13 -2.0944444824E-13  2.5317845604E-13
  2.0593200000E+01  1.2545937556E-13 -2.0853558618E-13  2.4208461517E-13
  2.0750700000E+01  1.2745781493E-13 -2.0728903867E-13  2.3105667067E-13
  2.0908800000E+01  1.2917766020E-13 -2.0571496153E-13  2.2010316102E-13
  2.1067500000E+01  1.3062142935E-13 -2.0382377573E-13  2.0923249408E-13
  2.1226800000E+01  1.3179208201E-13 -2.0162614934E-13  1.9845293746E-13
  2.1386700000E+01  1.3269300663E-13 -1.9913297939E-13  1.8777260909E-13
  2.1547200000E+01  1.3332800714E-13 -1.9635537354E-13  1.7719946806E-13
  2.1708300000E+01  1.3370128915E-13 -1.9330463158E-13  1.6674130569E-13
  2.1870000000E+01  1.3381744559E-13 -1.8999222696E-13  1.5640573681E-13
  2.2032300000E+01  1.3368144203E-13 -1.8642978807E-13  1.4620019142E-13
  2.2195200000E+01  1.3329860151E-13 -1.8262907969E-13  1.3613190646E-13
  2.2358700000E+01  1.3267458901E-13 -1.7860198427E-13  1.2620791804E-13
  2.2522800000E+01  1.3181539561E-13 -1.7436048330E-13  1.1643505383E-13
  2.2687500000E+01  1.3072732230E-13 -1.6991663878E-13  1.0681992587E-13
  2.2852800000E+01  1.2941696356E-13 -1.6528257467E-13  9.7368923647E-14
  2.3018700000E+01  1.2789119061E-13 -1.6047045853E-13  8.8088207458E-14
  2.3185200000E+01  1.2615713452E-13 -1.5549248327E-13  7.8983702209E-14
  2.3352300000E+01  1.2422216911E-13 -1.5036084907E-13  7.0061091488E-14
  2.3520000000E+01  1.2209389370E-13 -1.4508774546E-13  6.1325812012E-14
  2.3688300000E+01  1.1978011572E-13 -1.3968533371E-13  5.2783048431E-14
  2.3857200000E+01  1.1728883326E-13 -1.3416572934E-13  4.4437728506E-14
  2.4026700000E+01  1.1462821753E-13 -1.2854098500E-13  3.6294518649E-14
  2.4196800000E+01  1.1180659533E-13 -1.2282307359E-13  2.8357819843E-14
  2.4367500000E+01  1.0883243151E-13 -1.1702387175E-13  2.0631763952E-14
  2.4538800000E+01  1.0571431145E-13 -1.1115514361E-13  1.3120210401E-14
  2.4710700000E+01  1.0246092360E-13 -1.0522852500E-13  5.8267432602E-15
  2.4883200000E+01  9.9081042152E-14 -9.9255507955E-14 -1.2453312859E-15
  2.5056300000E+01  9.5583509802E-14 -9.3247425711E-14 -8.0929870771E-15
  2.5230000000E+01  9.1977220663E-14 -8.7215438062E-14 -1.4713479717E-14
  2.5404300000E+01  8.8271103371E-14 -8.1170517193E-14 -2.1104347916E-14
  2.5579200000E+01  8.4474104388E-14 -7.5123433970E-14 -2.7263414443E-14
  2.5754700000E+01  8.0595171532E-14 -6.9084744716E-14 -3.3188786672E-14
  2.5930800000E+01  7.6643237780E-14 -6.3064778473E-14 -3.8878856744E-14
  2.6107500000E+01  7.2627205333E-14 -5.7073624788E-14 -4.4332301323E-14
  2.6284800000E+01  6.8555930002E-14 -5.1121122020E-14 -4.9548080975E-14
  2.6462700000E+01  6.4438205918E-14 -4.5216846184E-14 -5.4525439144E-14
  2.6641200000E+01  6.0282750592E-14 -3.9370100355E-14 -5.9263900753E-14
  2.6820300000E+01  5.6098190352E-14 -3.3589904631E-14 -6.3763270419E-14
  2.7000000000E+01  5.1893046167E-14 -2.7884986666E-14 -6.8023630293E-14
  2.7180300000E+01  4.7675719893E-14 -2.2263772794E-14 -7.2045337527E-14
  2.7361200000E+01  4.3454480942E-14 -1.6734379739E-14 -7.5829021375E-14
  2.7542700000E+01  3.9237453402E-14 -1.1304606924E-14 -7.9375579938E-14
  2.7724800000E+01  3.5032603630E-14 -5.9819293794E-15 -8.2686176550E-14
  2.7907500000E+01  3.0847728313E-14 -7.7349127179E-16 -8.5762235826E-14
  2.8090800000E+01  2.6690443034E-14  4.3138999674E-15 -8.8605439362E-14
  2.8274700000E+01  2.2568171346E-14  9.2737788901E-15 -9.1217721119E-14
  2.8459200000E+01  1.8488134362E-14  1.4100026665E-14 -9.3601262473E-14
  2.8644300000E+01  1.4457340882E-14  1.8786875093E-14 -9.5758486962E-14
  2.8830000000E+01  1.0482578058E-14  2.3328910006E-14 -9.7692054729E-14
  2.9016300000E+01  6.5704026167E-15  2.7721074048E-14 -9.9404856672E-14
  2.9203200000E+01  2.7271326353E-15  3.1958668841E-14 -1.0090000832E-13
  2.9390700000E+01 -1.0411601145E-15  3.6037356550E-14 -1.0218084341E-13
  2.9578800000E+01 -4.7286572501E-15  3.9953160828E-14 -1.0325090727E-13
